created_at,display_name,followers,friends,handler_name,likes,retweets,text,user_description,user_location
2019-04-01 12:14:49,शब्दों का तड़का,2787.0,148.0,Vinod__Sharma,0.0,1.0,"RT @rjdevenderkumar: पाकिस्तान का हुक्का- पानी बंद करने वाली
योजना कहा तक पहुंची ? 

किसी भक्त को
जानकारी हो तो मुझे Reply कर बताए ?

#Modi…","सरकार किसी की भी हो, वो कुछ गलत करती है,तो उसके खिलाफ आवाज अवश्य बुलंद करो,क्योंकि सिर्फ वोट मांगते वक्त जनता के जूते चाटने वाले,जनता के अपने कभी नहीं हो सकते..",भारत
2019-04-01 12:14:49,Anmol Raut,26.0,285.0,krrish_raut,0.0,1287.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",,bombay
2019-04-01 12:14:49,A.S. Deesawala,368.0,643.0,alamdar1961,0.0,1287.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",Logical and liberal.. believe than no religion is greater than humanity...,"Injambakkam, Sholinganallur"
2019-04-01 12:14:48,Piyali Pahari,316.0,714.0,PahariPiyali,0.0,0.0,"#Gutkhagang is showing their actual face.Infighting between Mukul and Dilip's gang.
#ModiMatBanao 
#ModiFooledIndia… https://t.co/dpewm78pt2",Proud Indian. Always try to think positive...,India
2019-04-01 12:14:48,ZeyaEqubal,573.0,610.0,ZeyaEqubal,0.0,530.0,"RT @Pawankhera: आज कल मोदी जी के समर्थक बड़े परेशान हैं। जहाँ वोट माँगने जाते हैं, वहीं वोटर बोल देता है “भाई यहाँ से जाओ, हमें फिर से #Mod…",,"Bettiah, West Champaran, Bihar"
2019-04-01 12:14:47,Amit Kapoor,96.0,586.0,kapoorsshahb,0.0,1287.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",Government and Politics,"Haryana, India"
2019-04-01 12:14:47,RawTruth,18.0,86.0,RawTruth10,0.0,192.0,"RT @Fekoslovakian: Happy #AprilFools To All Stupid Andh Bhakts😂😂
#ModiMatBanao https://t.co/jqJvC7mYUo","I ain't scared of this world, so I don't have to lie!",
2019-04-01 12:14:43,हमारी भूल कमल का फूल,68.0,17.0,hmaribhool,0.0,284.0,"RT @SalmanSoz: 🤔

Chhattisgarh - Hindus 93.25%
Madhya Pradesh - Hindus 90.89%
Rajasthan - Hindus 88.49%

Source: Census 2011

Congress 3 -…","M=B^2
Mitrooooo# Bhaiyoo*Behnooo",
2019-04-01 12:14:41,Zeeshan Ali Pasha,4428.0,2084.0,IYC_Zeeshan,0.0,530.0,"RT @Pawankhera: आज कल मोदी जी के समर्थक बड़े परेशान हैं। जहाँ वोट माँगने जाते हैं, वहीं वोटर बोल देता है “भाई यहाँ से जाओ, हमें फिर से #Mod…","प्रदेश उपाध्यक्ष,भारतीय राष्ट्रीय छात्र सगठन।पश्चिमी उत्तर प्रदेश।","Gorakhpur, India"
2019-04-01 12:14:41,Mayuresh,1027.0,48.0,iammpiku,0.0,1287.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",ଓଡ଼ିଆ,"Chandikhol, Odisha"
2019-04-01 12:14:38,Enigmous || Proud Bengali,91.0,134.0,TheEnigmous_,0.0,25.0,RT @amohit17: @RahulGandhi is contesting from a seat which has 100% Indians! #ModiMatBanao https://t.co/dSScQaVCnl,Indian National Congress & Rahul Gandhi Supporter.,"West Bengal, India"
2019-04-01 12:14:37,Kawaljeet singh,42.0,233.0,Bab_lu1,0.0,123.0,"RT @TheDesiEdge: 'Rahul Gandhi is contesting from a seat that is Hindu minority because Congress are scared of Hindu anger: Modi.

Wayanad…",A Relentless soul with an insatiable thirst for knowledge of all kinds,India
2019-04-01 12:14:37,Ashish Kumar Singh,902.0,4917.0,tracingashish,0.0,4.0,RT @BBCHindi: ट्विटर पर चला #PappuDiwas बनाम #ModiMatBanao https://t.co/ZVdvL51EQM,Cont- 7985635168,"Varanasi,UP,Delhi"
2019-04-01 12:14:34,NAVEEN VERMA,37.0,277.0,naveenverma777,0.0,530.0,"RT @Pawankhera: आज कल मोदी जी के समर्थक बड़े परेशान हैं। जहाँ वोट माँगने जाते हैं, वहीं वोटर बोल देता है “भाई यहाँ से जाओ, हमें फिर से #Mod…",View's are personal.ReTweets  are not endorsements.,
2019-04-01 12:14:30,Rajarshi,256.0,678.0,rajarshi_das07,0.0,13.0,"RT @AjayLalluINC: मुख्यमंत्री @myogiadityanath G आपको तो नाम बदलने की आदत पड़ गईं है. आदतन आपने देश को जवानों को ""मोदी की सेना"" बना दिया जो…","Proud Indian. Proud Hindu. Supporter of Indian National Congress. Passionate Real Madrid CF fan. Studying Production Engineering from NIT, Agartala.","ভারত, भारत, India"
2019-04-01 12:14:28,Aisha khan,312.0,764.0,asliisay18,0.0,143.0,"RT @Fekoslovakian: अप्रैल फूल बनाया तो उनको जुस्सा आया!😂😂😂
#ModiMatBanao #AprilFools #fekudivas https://t.co/5INMLUrom5",once upon a time an angel and a devil fell in love,fairyland 
2019-04-01 12:14:28,Unnamed Indian,665.0,456.0,SUN_EXPRESS,0.0,699.0,"RT @imMAK02: Modi : ""All politicians with criminal background will be prosecuted in special courts and they will be in Jail within one year…","Yale Grad - batch of S Irani, 
Blocked by #ToiletChor Shri Nitish Kumar and #Pliable Journalist Smrita P. #SanskariBabe Shubhrastra and #WannabeCM Kapil Mishra",India
2019-04-01 12:14:28,#एक_ही_चौकीदार_चोर_है।,2076.0,953.0,vilassawadh,0.0,95.0,RT @The_ManishSood: #AccheDin aane wale Hain! Modi fooled Indians into thinking that.. now the other are saying #ModiMatBanao https://t.co/…,"Believes in Congress party. Believes in
Sonia, Rahul, and Priyanka, Will lead the
Nation to the glorious future, of the country.",
2019-04-01 12:14:26,Devender Yadav(Rj Dev),13328.0,2352.0,rjdevenderkumar,0.0,1.0,"पाकिस्तान का हुक्का- पानी बंद करने वाली
योजना कहा तक पहुंची ? 

किसी भक्त को
जानकारी हो तो मुझे Reply कर बताए ?

#ModiMatBanao","Social Media & It Cell Coordinator,AAP Rajasthan||प्रदेश सोशल मीडिया & It सेल प्रभारी-आप राजस्थान","Jaipur, India"
2019-04-01 12:14:25,थानेदारaqil khan❤️,177.0,143.0,aqilkhan236,0.0,114.0,"RT @Yogita_singh11: मेरे हिसाब से @kanhaiyakumar का सपोर्ट उतना ही जरूरी है जितना इस नफरत भरी सरकार को हराना

क्योकि कन्हैया अगर हारा तो हर…",OH YES ABHI 🎏,planet 🌏 
2019-04-01 12:14:25,"Avinash Veerappa, Ph.D.",182.0,321.0,AvinashVeerappa,0.0,217.0,"RT @SalmanSoz: Dear PM @narendramodi:

Hindu Muslim Sikh Issai

Aapas main hain bhai bhai

#ChildhoodLesson
#ModiMatBanao","PhD, PostDoc, Research Scientist, Entrepreneur, Politics Enthusiast, Patriotic - not nationalistic, RT = endorsement","Manhattan, NY"
2019-04-01 12:14:25,amitabh srivastava,707.0,365.0,Hearthinksforme,0.0,15.0,RT @NH_India: This Bharatiya Jumla Party manifesto promises jobs of #chowkidars to jobless youth and 15-day notice to loan defaulters to he…,Once a Journalist always a Journalist.Tweet and Blog when the Heart Thinks & when the Heart Bleeds flirt  with Hindi Pretending to be a poet!,Delhi
2019-04-01 12:14:23,Anil Yadav,241.0,468.0,beinganilyadav,0.0,1288.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",A proud Indian,Mumbai
2019-04-01 12:14:19,‌‌‌‌🕊  M D 🕊,706.0,2180.0,MasterMayur99,0.0,0.0,सेनापर उंगली उठानेवालो और पापीस्तानके हमदर्दोसे मै पुछना चाहता हूं की आज पुंछमे एक बीएसएफ जवान शहीद हो गया साथमे एक… https://t.co/J6q3o8c5Z2,🇮🇳Hindu 🇮🇳Indian🇮🇳Jay Jawan Jay Kissan 🇮🇳Jay Hind,भारत 
2019-04-01 12:14:19,abhinav goel,7.0,17.0,1987_abhinav,0.0,104.0,RT @hemanth_kgowda: Pakistan couldn’t divide India on religious lines for decades but this Megalomaniac Sangi Modi-Shah did it in last 5 yr…,,
2019-04-01 12:14:18,#एक_ही_चौकीदार_चोर_है।,2076.0,953.0,vilassawadh,0.0,46.0,RT @WithCongress: Please don't make us believe in your lies modi ji #ModiMatBanao https://t.co/cSKXhdtdwe,"Believes in Congress party. Believes in
Sonia, Rahul, and Priyanka, Will lead the
Nation to the glorious future, of the country.",
2019-04-01 12:14:16,Ravi Kundurthi #NyayForIndia,545.0,1055.0,RaviKundurthi,0.0,0.0,"There is a phrase for your confused state. Starts with Ch.

#ModiMatBanao #ModiMadeDisaster https://t.co/6NzCzDrakf",frog in a well trying to measure the width of the world. सत्यं एव जयते,"Goli Gaadi st, Smart city#99"
2019-04-01 12:14:09,Khadim Hussain Dar,907.0,1471.0,Khadim_Dar,0.0,22.0,"RT @KunalChoudhary_: Black money is still missing, Nirav Modi has still not been brought to justice &amp; the youth are still looking for jobs.…",As long as I have Allah I have hope,"Srinagar, Kashmir"
2019-04-01 12:14:09,Faranaaz Karbhari (فارناز),908.0,3474.0,farabruiser,0.0,6.0,"RT @MoinAli_: Aur ab Hindu Muslim politics of Modi ji n bjp. Aa gaye apne Wali aukat pe
#ModiMatBanao
@bainjal @khanumarfa @BDUTT @abhisar_…",PROUD INDIAN.  Not afraid to speak my mind. I am an anti-troll soldier. Stand up for what you believe in even if you stand Alone. RTs are not endorsements,"Mumbai, India"
2019-04-01 12:14:09,मैं भी बेरोजगार हूँ,395.0,147.0,ManojDhainwal,0.0,140.0,RT @INCHaryana: चाहे जितनी मन की बात कर लो @narendramodi जी लेकिन दिल की बात तो आपके सांसद ही करते हैं ।@BJP4Haryana के सांसद धर्मवीर सिंह…,काँग्रेस सेवादल,"Haryana, India"
2019-04-01 12:14:08,Jagrook Matdata फरhaن Mumbaikar 🇮🇳 فرحان ممبائکر,101.0,309.0,FarhanM80,0.0,97.0,"RT @Vidyaraj51: Whether it is giving Rs. 15 lakh to every Indian, providing 2 crore jobs, showing laal aankh to China &amp; Pakistan, building…",Proud Indian Muslim. Traveling around for work. Bharat mera desh hai.,"Bogotá, D.C., Colombia"
2019-04-01 12:14:07,ಅಡ್ವೊಕೆಟ್. ಪೂಜಾರಿ,71.0,103.0,Adv_Poojary,0.0,1.0,"RT @TheRealHinduguy: A must watch video 🤣🤣😂😂😂

#ModiMatBanao 
#ChowkidarHiChorHai 
#HappyBhaktsDay https://t.co/zFOFz74pfb",Advocate || Member of @IYC Digital Campaign Committee || Joint Coordinator Content Development Unit of @SevadalKA,Udupi
2019-04-01 12:14:07,#एक_ही_चौकीदार_चोर_है।,2076.0,953.0,vilassawadh,0.0,26.0,"RT @INCMumbai: BREAKING: 

@BJP4India has launched its Manifesto. 

Read it here: https://t.co/E9mDN0zwdu …

#ModiMatBanao","Believes in Congress party. Believes in
Sonia, Rahul, and Priyanka, Will lead the
Nation to the glorious future, of the country.",
2019-04-01 12:14:05,Office of Citizen,275.0,167.0,pnavadgi,0.0,0.0,#FekuDiwas #ModiMatBanao #AprilFoolsDay #ModiFooledIndia https://t.co/J1GaoZKRcA,"Tweets are personal. Issues which impact life of citizens, Environment, Public Transportation, Info Tech,Finance,Economy. RTs are not endorsements.","South Mumbai,India"
2019-04-01 12:14:02,Feroz Ahmad,64.0,73.0,FerozAh64549839,0.0,1288.0,"RT @dhruv_rathee: ""We never said we will jail Robert Vadra""
""We said we will jail corrupts""
""Robert Vadra did rampant corruption"" 

Khud hi…",Hard work,Delhi
2019-04-01 12:14:02,Khadim Hussain Dar,907.0,1471.0,Khadim_Dar,0.0,66.0,"RT @BharatSolankee: Black money is still missing, Nirav Modi has still not been brought to justice &amp; the youth are still looking for jobs.…",As long as I have Allah I have hope,"Srinagar, Kashmir"
2019-04-01 12:14:01,#एक_ही_चौकीदार_चोर_है।,2076.0,953.0,vilassawadh,0.0,34.0,"RT @ChowkidarFekuJi: Why congress deleted this tweet?
  #ModiMatBanao https://t.co/h6YC22r6WV","Believes in Congress party. Believes in
Sonia, Rahul, and Priyanka, Will lead the
Nation to the glorious future, of the country.",
2019-04-01 12:13:55,#एक_ही_चौकीदार_चोर_है।,2076.0,953.0,vilassawadh,0.0,38.0,"RT @geetv79: This is how #ModiLies fooled the  middleclass👇in 2014

Instead of abolishing income tax, 
#ModiMadeDisaster abolished millions…","Believes in Congress party. Believes in
Sonia, Rahul, and Priyanka, Will lead the
Nation to the glorious future, of the country.",
2019-04-01 12:13:54,Rofl Republic,13324.0,390.0,i_theindian,0.0,0.0,"@priyankac19 Facebook takes down 11,000 propoganda ads by Helo, owned by a Chinese  company which was promoting BJP… https://t.co/F1giDKa7EH","Proud to be NOT followed by Narendra Modi. 

#हिंदू_हूँ_संघी_नहीं",जय हिन्द 🇮🇳
2019-04-01 12:13:52,Neetish Patle,1503.0,1491.0,neetishpatle,0.0,91.0,"RT @TS_SinghDeo: Fooling the nation for 5 continuous years, on almost all issues of governance, and going a step further by claiming unjust…","Official Twitter Account Neetish Patle, Social Service, Political, Chhattisgarh ( India )#MainBhiBerozgar","Raipur, India"
2019-04-01 12:13:51,NAVEEN VERMA,37.0,277.0,naveenverma777,0.0,147.0,"RT @IYC: लोगों का मनोरंजन करते भाजपा के नेता
#ModiMatBanao https://t.co/Rq2jXhCfTX",View's are personal.ReTweets  are not endorsements.,
2019-04-01 12:13:50,सत्य वचन,254.0,769.0,TahirKh25745576,0.0,1258.0,"RT @JM_Scindia: देखिये कैसे आपके चौकीदार,
ले कर आये जुमलों का भंडार।

कहा गई 2 करोड़ नोकरियाँ?
दुगनी आय? हर खाते में 15 लाख?

बस बता रहे है…","https://t.co/05Obmar9cV, M.A.(politics), 
social activities Jan Seva Manch, 
100% fallow back","Bareilly, India"
2019-04-01 12:13:49,Vidya,5720.0,1106.0,Vidyaraj51,0.0,85.0,"RT @JhaSanjay: Never forget this, Jab Bhi #MuhKholaJhoothBola . This is the legacy of #Modi. #ModiMatBanao","State SM Coordinator @MahilaCongress "" Truth alone triumphs."" The essence of all religion is one. Only their approaches are different. -Mahatma Gandhi","Daman, India"
2019-04-01 12:13:48,Faranaaz Karbhari (فارناز),908.0,3474.0,farabruiser,0.0,126.0,"RT @HasibaAmin: M mat bano!
#ModiMatBanao https://t.co/b8tIjimcEK",PROUD INDIAN.  Not afraid to speak my mind. I am an anti-troll soldier. Stand up for what you believe in even if you stand Alone. RTs are not endorsements,"Mumbai, India"
